[truffle]   rewrite UninitializedLexicallyBound@17015cb6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at DeltaBlue.ns:253
[truffle]   rewrite ImplicitSend(#UnaryConstraint)                     |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:617
[truffle]   rewrite UninitMsgSend(#UnaryConstraint)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:617
[truffle]   rewrite UninitializedLexicallyBound@4edef2c1               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at DeltaBlue.ns:617
[truffle]   rewrite UninitMsgSend(#first)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:253
[truffle]   rewrite UninitializedReceiverSend@28ac958d                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:253
[truffle]   rewrite ImplicitSend(#at:)                                 |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:446
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Kernel.ns:446
[truffle]   rewrite UninitMsgSend(#var:strength:addTo:)                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:253
[truffle]   rewrite UninitializedReceiverSend@4eae5745                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:253
[truffle]   rewrite UninitMsgSend(#initializer`var:strength:addTo:)    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:617
[truffle]   rewrite UninitializedLexicallyBound@53d756ca               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:617
[truffle]   rewrite UninitMsgSend(#initializer`var:strength:addTo:)    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:617
[truffle]   rewrite UninitSuper(#initializer`var:strength:addTo:)      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:617
[truffle]   rewrite CachedDispatchNode@6a26fe8b                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at DeltaBlue.ns:710
[truffle]   rewrite UninitSuper(#initializer`new:)                     |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:710
[truffle]   rewrite CachedDispatchNode@26ea0ebf                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at DeltaBlue.ns:391
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:391
[truffle]   rewrite ClassSlotAccessNode@1ac27158                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:399
[truffle]   rewrite UninitializedLexicallyBound@73ca05cc               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at DeltaBlue.ns:399
[truffle]   rewrite ObjectSlotRead@2e456f98                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:374
[truffle]   rewrite UninitializedLexicallyBound@582c1319               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:374
[truffle]   rewrite UninitializedLexicallyBound@51ede1f5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:719
[truffle]   rewrite UninitializedLexicallyBound@72aa7a61               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:417
[truffle]   rewrite UninitializedLexicallyBound@7716e203               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:730
[truffle]   rewrite UninitializedLexicallyBound@4f9a9323               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at DeltaBlue.ns:731
[truffle]   rewrite UninitializedReceiverSend@71c6216c                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:61
[truffle]   rewrite UninitializedLexicallyBound@509e2447               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:493
[truffle]   rewrite UninitializedLexicallyBound@10d8d2ad               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:744
[truffle]   rewrite UninitializedLexicallyBound@bc0581e                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:745
[truffle]   rewrite UninitializedLexicallyBound@4b4dd54b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:745
[truffle]   rewrite UninitializedLexicallyBound@6a507c79               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at DeltaBlue.ns:743
[truffle]   rewrite UninitializedLexicallyBound@3ccb9624               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:494
[truffle]   rewrite UninitializedLexicallyBound@35c2390b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:724
[truffle]   rewrite UninitializedLexicallyBound@10005575               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:499
[truffle]   rewrite UninitializedLexicallyBound@79da50b8               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:500
[truffle]   rewrite ObjectSlotRead@19c09311                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:172
[truffle]   rewrite UninitializedLexicallyBound@3deefb43               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:172
[truffle]   rewrite UninitializedReceiverSend@2f57aa76                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:175
[truffle]   rewrite UninitializedReceiverSend@4a360b4                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:178
[truffle]   rewrite UninitializedLexicallyBound@19e6332a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:766
[truffle]   rewrite UninitializedLexicallyBound@5398f7b6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:766
[truffle]   rewrite UninitializedLexicallyBound@410ef3a9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:767
[truffle]   rewrite UninitializedLexicallyBound@5e379dfc               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:767
[truffle]   rewrite UninitializedLexicallyBound@76e09a73               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:768
[truffle]   rewrite UninitializedReceiverSend@62d1f65e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:179
[truffle]   rewrite UninitMsgSend(#v2)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite UninitializedLexicallyBound@5474d216               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite UninitMsgSend(#mark)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite UninitializedReceiverSend@36ce7d19                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite ImplicitSend(#strength)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite UninitMsgSend(#strength)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite UninitializedLexicallyBound@448f4ab1               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite UninitMsgSend(#v2)                                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite UninitializedLexicallyBound@29012778               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite UninitMsgSend(#walkStrength)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite UninitializedReceiverSend@5b17b42c                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite UninitMsgSend(#stronger:)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite UninitializedReceiverSend@1e742ce2                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:558
[truffle]   rewrite ImplicitSend(#direction:)                          |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:559
[truffle]   rewrite UninitMsgSend(#direction:)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:559
[truffle]   rewrite UninitializedLexicallyBound@2090375f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at DeltaBlue.ns:559
[truffle]   rewrite UninitializedReceiverSend@aeed2                    |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:502
[truffle]   rewrite ImplicitSend(#satisfied:)                          |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:759
[truffle]   rewrite UninitMsgSend(#satisfied:)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:759
[truffle]   rewrite UninitializedLexicallyBound@665a9c2b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at DeltaBlue.ns:759
[truffle]   rewrite UninitializedReceiverSend@59f6bf3e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:155
